ssn,age,education,marital-status,relationship,sex,income
809-92-0146,32,7th-8th,Separated,Wife,Female,<=50K
577-64-1277,33,Doctorate,Divorced,Husband,Male,<=50K
866-49-2628,91,5th-6th,Separated,Own-child,Female,>50K
044-28-7469,37,1st-4th,Divorced,Wife,Female,<=50K
000-55-2825,39,Some-college,Divorced,Wife,Female,>50K
041-18-5503,18,Bachelors,Married-civ-spouse,Other-relative,Male,>50K
794-96-3144,4,Some-college,Widowed,Own-child,Male,<=50K
737-74-5699,53,Assoc-acdm,Widowed,Other-relative,Male,>50K
576-07-4937,6,11th,Widowed,Wife,Male,<=50K
140-41-7690,15,1st-4th,Never-married,Other-relative,Female,>50K
633-01-5969,48,Masters,Widowed,Unmarried,Female,<=50K
488-39-0662,10,1st-4th,Never-married,Wife,Female,>50K
416-18-5503,58,10th,Married-AF-spouse,Other-relative,Female,>50K
004-63-7592,4,Assoc-voc,Never-married,Other-relative,Female,>50K
233-04-6682,71,9th,Married-civ-spouse,Unmarried,Male,>50K
357-40-1719,51,Preschool,Married-civ-spouse,Wife,Male,<=50K
056-08-1081,97,11th,Married-civ-spouse,Other-relative,Male,<=50K
498-31-0810,25,1st-4th,Divorced,Own-child,Male,<=50K
278-28-6240,61,Some-college,Married-AF-spouse,Not-in-family,Female,<=50K
734-88-9434,39,Prof-school,Never-married,Own-child,Male,<=50K
980-06-7566,46,9th,Married-civ-spouse,Unmarried,Female,<=50K
030-40-5405,5,Some-college,Married-civ-spouse,Husband,Male,<=50K
534-12-1621,72,9th,Separated,Husband,Male,>50K
610-81-0810,20,Assoc-acdm,Never-married,Other-relative,Male,<=50K
542-13-7591,67,5th-6th,Separated,Not-in-family,Male,>50K
427-36-4864,97,Bachelors,Never-married,Wife,Male,>50K
272-32-8009,48,12th,Separated,Other-relative,Male,<=50K
534-58-2309,25,5th-6th,Never-married,Unmarried,Female,>50K
669-93-2431,91,Doctorate,Married-AF-spouse,Not-in-family,Male,>50K
388-88-2063,14,5th-6th,Never-married,Husband,Female,>50K
137-43-8574,26,Prof-school,Widowed,Other-relative,Male,>50K
815-26-4126,100,5th-6th,Married-spouse-absent,Other-relative,Male,<=50K
363-35-9950,56,Some-college,Divorced,Own-child,Male,>50K
784-79-7296,3,HS-grad,Widowed,Not-in-family,Male,<=50K
707-06-3881,47,Bachelors,Married-AF-spouse,Not-in-family,Female,<=50K
281-17-3218,41,7th-8th,Widowed,Own-child,Male,>50K
479-29-9753,36,Bachelors,Married-spouse-absent,Not-in-family,Female,>50K
799-47-7886,15,9th,Married-spouse-absent,Husband,Female,>50K
838-78-9925,8,5th-6th,Never-married,Wife,Male,<=50K
051-81-2039,95,9th,Married-spouse-absent,Wife,Male,<=50K
025-67-5675,42,9th,Married-civ-spouse,Unmarried,Male,<=50K
047-08-2309,54,10th,Never-married,Other-relative,Female,<=50K
702-02-7026,27,Prof-school,Married-spouse-absent,Own-child,Male,>50K
435-31-9409,80,Prof-school,Widowed,Other-relative,Female,<=50K
727-33-4151,47,9th,Never-married,Wife,Female,>50K
887-59-2136,47,Prof-school,Separated,Other-relative,Male,<=50K
445-02-4569,80,9th,Separated,Not-in-family,Female,>50K
670-91-5232,26,Preschool,Separated,Husband,Female,>50K
803-37-8377,82,11th,Married-civ-spouse,Own-child,Female,<=50K
159-33-6609,86,7th-8th,Married-AF-spouse,Other-relative,Female,>50K
747-69-6559,0,Prof-school,Married-civ-spouse,Own-child,Male,>50K
264-18-9188,57,Masters,Never-married,Not-in-family,Female,<=50K
706-23-4643,94,Assoc-acdm,Married-spouse-absent,Unmarried,Male,>50K
126-87-3464,68,Prof-school,Married-civ-spouse,Other-relative,Male,>50K
387-49-9999,84,10th,Widowed,Own-child,Male,>50K
845-02-4569,95,Prof-school,Never-married,Not-in-family,Male,<=50K
714-89-5576,43,Masters,Divorced,Wife,Female,<=50K
723-43-3660,60,5th-6th,Widowed,Wife,Male,<=50K
731-41-8918,43,Preschool,Married-civ-spouse,Unmarried,Female,<=50K
236-11-7935,74,Assoc-voc,Never-married,Not-in-family,Female,<=50K
956-57-2480,33,7th-8th,Never-married,Not-in-family,Female,<=50K
713-42-1375,46,Masters,Separated,Other-relative,Female,<=50K
434-70-5159,19,Assoc-voc,Married-spouse-absent,Own-child,Female,>50K
673-43-3660,44,5th-6th,Divorced,Wife,Male,>50K
574-69-2874,1,Prof-school,Married-spouse-absent,Unmarried,Female,<=50K
527-82-5552,11,Bachelors,Married-AF-spouse,Not-in-family,Male,<=50K
185-68-7960,53,Assoc-voc,Separated,Other-relative,Female,<=50K
912-56-1424,81,Doctorate,Married-spouse-absent,Wife,Female,>50K
062-77-6412,7,1st-4th,Married-civ-spouse,Husband,Female,<=50K
160-50-3685,5,5th-6th,Married-AF-spouse,Own-child,Male,>50K
408-38-4520,98,HS-grad,Married-spouse-absent,Husband,Male,<=50K
335-38-0835,13,9th,Divorced,Wife,Male,>50K
286-85-5036,88,12th,Married-civ-spouse,Husband,Male,>50K
414-28-1326,57,Some-college,Separated,Husband,Female,>50K
180-15-9704,96,Assoc-acdm,Divorced,Wife,Female,<=50K
203-90-0491,9,Doctorate,Divorced,Other-relative,Female,<=50K
292-13-7591,76,HS-grad,Divorced,Own-child,Female,<=50K
626-84-2751,52,9th,Married-civ-spouse,Not-in-family,Female,>50K
918-42-7517,75,Preschool,Married-AF-spouse,Unmarried,Female,>50K
034-67-4447,9,Assoc-acdm,Divorced,Not-in-family,Male,>50K
428-96-1916,23,11th,Separated,Other-relative,Male,>50K
090-78-6240,86,HS-grad,Married-AF-spouse,Unmarried,Female,<=50K
587-96-0687,18,Prof-school,Widowed,Other-relative,Male,<=50K
000-18-4275,2,HS-grad,Married-spouse-absent,Wife,Female,>50K
805-34-3979,5,Some-college,Married-spouse-absent,Unmarried,Male,<=50K
755-37-4692,16,Assoc-acdm,Married-AF-spouse,Other-relative,Male,>50K
701-28-9925,17,Bachelors,Married-civ-spouse,Husband,Male,>50K
073-71-0073,15,Assoc-acdm,Married-AF-spouse,Husband,Male,>50K
444-74-8156,18,Assoc-acdm,Divorced,Wife,Female,<=50K
335-62-6535,51,Masters,Never-married,Own-child,Female,>50K
202-33-4152,82,HS-grad,Never-married,Unmarried,Male,>50K
966-36-9777,10,Bachelors,Divorced,Not-in-family,Male,<=50K
497-88-0834,93,5th-6th,Married-spouse-absent,Husband,Female,>50K
914-25-0613,91,9th,Married-spouse-absent,Unmarried,Female,>50K
942-13-7591,19,Doctorate,Widowed,Own-child,Male,>50K
883-93-7345,81,10th,Married-spouse-absent,Wife,Female,<=50K
403-28-6240,8,HS-grad,Divorced,Not-in-family,Male,>50K
545-79-2382,47,11th,Married-civ-spouse,Own-child,Male,>50K
188-69-7788,1,Masters,Divorced,Husband,Female,>50K
761-73-2185,89,HS-grad,Divorced,Unmarried,Male,<=50K
523-92-5060,33,Prof-school,Married-spouse-absent,Wife,Female,>50K
552-76-4127,26,11th,Never-married,Husband,Male,>50K
271-31-4496,69,10th,Married-spouse-absent,Own-child,Female,<=50K
835-62-6534,8,10th,Separated,Other-relative,Female,>50K
686-94-7173,23,12th,Married-civ-spouse,Husband,Female,>50K
753-07-1252,87,Prof-school,Separated,Wife,Male,<=50K
912-43-8574,16,11th,Divorced,Not-in-family,Male,>50K
648-55-6510,87,1st-4th,Married-civ-spouse,Not-in-family,Male,>50K
330-40-5405,66,Doctorate,Married-civ-spouse,Husband,Male,<=50K
089-31-2039,67,Preschool,Never-married,Not-in-family,Female,>50K
394-53-3169,95,HS-grad,Divorced,Own-child,Male,<=50K
517-29-1154,10,12th,Married-civ-spouse,Husband,Female,>50K
213-26-7813,41,7th-8th,Married-AF-spouse,Not-in-family,Male,>50K
184-88-9434,63,Some-college,Never-married,Own-child,Male,<=50K
863-23-7099,22,Bachelors,Widowed,Other-relative,Male,>50K
794-25-6755,98,Doctorate,Separated,Unmarried,Female,<=50K
616-24-6928,55,11th,Divorced,Unmarried,Female,<=50K
328-43-9803,69,9th,Married-spouse-absent,Husband,Female,<=50K
897-57-3709,50,Prof-school,Separated,Other-relative,Male,>50K
683-26-1670,82,HS-grad,Widowed,Unmarried,Female,<=50K
417-16-8304,82,11th,Married-civ-spouse,Unmarried,Male,<=50K
987-68-4274,22,11th,Married-spouse-absent,Own-child,Female,<=50K
539-43-4888,64,9th,Married-AF-spouse,Not-in-family,Male,>50K
645-97-6657,83,Assoc-voc,Divorced,Wife,Female,>50K
919-41-0318,87,Prof-school,Married-AF-spouse,Other-relative,Female,>50K
922-02-0883,82,Assoc-voc,Married-civ-spouse,Other-relative,Female,>50K
448-06-5110,26,7th-8th,Married-civ-spouse,Wife,Male,>50K
570-79-2382,14,Some-college,Divorced,Wife,Male,>50K
214-06-6338,8,1st-4th,Married-civ-spouse,Wife,Male,>50K
691-79-9753,98,11th,Divorced,Unmarried,Male,>50K
658-47-6657,45,Preschool,Married-spouse-absent,Not-in-family,Female,<=50K
599-81-5724,33,10th,Married-civ-spouse,Wife,Female,>50K
000-67-5675,43,Assoc-voc,Divorced,Other-relative,Female,>50K
184-76-6584,80,Assoc-voc,Married-spouse-absent,Own-child,Female,>50K
167-04-5454,57,1st-4th,Never-married,Wife,Female,<=50K
628-19-4102,9,10th,Never-married,Unmarried,Male,<=50K
278-22-4815,1,Doctorate,Married-AF-spouse,Other-relative,Female,<=50K
947-91-1546,96,11th,Separated,Wife,Male,<=50K
250-03-0712,44,Assoc-acdm,Separated,Not-in-family,Male,>50K
105-37-4692,85,Assoc-acdm,Married-civ-spouse,Own-child,Male,>50K
123-98-6486,73,11th,Divorced,Unmarried,Female,<=50K
470-23-9557,64,11th,Widowed,Own-child,Male,<=50K
945-70-0244,65,Assoc-acdm,Married-civ-spouse,Unmarried,Male,<=50K
065-54-0540,0,Assoc-acdm,Married-AF-spouse,Other-relative,Male,>50K
900-12-2849,16,Doctorate,Widowed,Unmarried,Male,<=50K
193-27-3955,42,Doctorate,Married-AF-spouse,Other-relative,Male,<=50K
872-45-0859,94,7th-8th,Separated,Not-in-family,Female,>50K
521-56-0196,94,5th-6th,Divorced,Husband,Male,>50K
142-62-8992,48,Bachelors,Widowed,Husband,Male,>50K
672-08-2308,46,1st-4th,Married-spouse-absent,Other-relative,Female,<=50K
033-47-6658,60,7th-8th,Widowed,Unmarried,Male,<=50K
771-89-8033,50,Assoc-voc,Married-civ-spouse,Unmarried,Female,>50K
290-84-7665,8,12th,Married-spouse-absent,Other-relative,Male,<=50K
138-51-3513,40,12th,Widowed,Own-child,Female,<=50K
153-74-6928,70,Assoc-acdm,Married-civ-spouse,Not-in-family,Male,<=50K
247-11-3021,59,5th-6th,Never-married,Not-in-family,Female,<=50K
335-35-0122,85,Preschool,Widowed,Own-child,Female,>50K
281-72-6043,10,Bachelors,Married-AF-spouse,Own-child,Female,<=50K
465-50-9827,55,Assoc-voc,Never-married,Other-relative,Female,<=50K
326-93-4889,4,Some-college,Married-civ-spouse,Not-in-family,Female,>50K
338-63-6363,19,Some-college,Widowed,Unmarried,Male,<=50K
738-91-2775,6,Assoc-acdm,Married-AF-spouse,Own-child,Male,<=50K
783-26-1669,69,7th-8th,Married-civ-spouse,Wife,Male,>50K
837-28-5011,97,7th-8th,Never-married,Husband,Female,<=50K
425-39-9262,45,Preschool,Separated,Own-child,Male,<=50K
201-87-3464,4,Prof-school,Widowed,Other-relative,Female,<=50K
907-89-3119,3,5th-6th,Separated,Not-in-family,Male,<=50K
353-47-0515,73,Masters,Divorced,Wife,Male,<=50K
399-07-8623,2,9th,Married-AF-spouse,Husband,Male,<=50K
379-60-6879,11,Assoc-voc,Married-spouse-absent,Own-child,Male,<=50K
199-04-7911,76,9th,Married-spouse-absent,Unmarried,Female,<=50K
204-69-9016,70,9th,Divorced,Other-relative,Female,>50K
834-95-0859,4,5th-6th,Separated,Other-relative,Male,<=50K
252-45-7002,40,12th,Married-spouse-absent,Not-in-family,Female,<=50K
662-13-1448,13,Masters,Married-spouse-absent,Wife,Male,<=50K
106-57-2481,57,HS-grad,Divorced,Not-in-family,Female,>50K
012-53-0712,74,Doctorate,Separated,Other-relative,Male,<=50K
124-32-4324,74,Prof-school,Married-AF-spouse,Other-relative,Male,<=50K
891-52-3340,74,Prof-school,Married-AF-spouse,Husband,Female,<=50K
565-78-6240,12,Some-college,Never-married,Other-relative,Male,<=50K
155-43-6117,69,Bachelors,Married-AF-spouse,Not-in-family,Female,>50K
268-55-0368,80,Prof-school,Widowed,Wife,Female,<=50K
813-66-7075,43,12th,Married-AF-spouse,Own-child,Male,<=50K
706-91-0318,83,Doctorate,Separated,Own-child,Male,<=50K
855-03-6854,18,Doctorate,Married-AF-spouse,Other-relative,Female,>50K
765-50-9827,70,Prof-school,Married-spouse-absent,Unmarried,Male,<=50K
601-75-0613,90,HS-grad,Never-married,Husband,Male,<=50K
417-59-8279,6,7th-8th,Widowed,Husband,Female,<=50K
687-96-0687,2,Doctorate,Married-AF-spouse,Own-child,Male,>50K
376-04-4225,29,7th-8th,Married-spouse-absent,Not-in-family,Female,<=50K
776-04-4225,66,9th,Separated,Own-child,Female,>50K
026-87-3464,53,12th,Married-spouse-absent,Other-relative,Female,>50K
820-76-1669,2,1st-4th,Married-civ-spouse,Husband,Female,>50K
648-34-1522,18,Doctorate,Married-civ-spouse,Wife,Female,>50K
312-56-1424,23,Assoc-voc,Separated,Not-in-family,Male,>50K
994-50-2456,7,5th-6th,Widowed,Husband,Female,<=50K
635-59-5822,19,HS-grad,Never-married,Not-in-family,Female,<=50K
129-60-6879,92,Some-college,Divorced,Husband,Male,<=50K
136-14-8648,69,Masters,Widowed,Other-relative,Male,>50K
491-73-8328,69,12th,Divorced,Other-relative,Female,<=50K
308-50-7370,50,5th-6th,Never-married,Not-in-family,Female,>50K
502-33-4151,57,9th,Separated,Other-relative,Female,>50K
230-89-6805,99,5th-6th,Widowed,Husband,Male,<=50K
374-38-5749,31,10th,Separated,Own-child,Female,>50K
087-77-6412,3,11th,Divorced,Husband,Male,>50K
353-40-9090,17,7th-8th,Married-AF-spouse,Unmarried,Female,<=50K
646-77-5183,46,9th,Married-spouse-absent,Own-child,Male,<=50K
315-14-1277,73,10th,Divorced,Unmarried,Male,<=50K
610-99-5085,9,Masters,Married-spouse-absent,Husband,Male,>50K
797-20-5158,69,7th-8th,Widowed,Own-child,Female,<=50K
380-09-8279,34,7th-8th,Separated,Husband,Male,<=50K
247-32-8009,32,10th,Separated,Other-relative,Female,<=50K
645-70-0245,95,Assoc-voc,Married-civ-spouse,Wife,Male,<=50K
614-80-3439,96,1st-4th,Married-AF-spouse,Husband,Female,>50K
407-37-1006,25,9th,Married-spouse-absent,Unmarried,Female,<=50K
237-19-2874,83,10th,Separated,Not-in-family,Male,<=50K
157-37-1007,31,11th,Married-spouse-absent,Not-in-family,Female,<=50K
504-11-5478,51,Some-college,Married-spouse-absent,Not-in-family,Male,>50K
992-41-4003,7,Masters,Separated,Own-child,Male,>50K
535-71-8672,52,Preschool,Separated,Wife,Female,<=50K
720-51-5969,86,11th,Married-AF-spouse,Not-in-family,Male,<=50K
270-73-0957,15,10th,Divorced,Own-child,Female,>50K
706-17-3217,50,1st-4th,Married-civ-spouse,Other-relative,Female,<=50K
097-32-8009,48,Doctorate,Never-married,Own-child,Male,>50K
243-39-6805,36,Prof-school,Widowed,Wife,Female,>50K
617-32-1866,90,7th-8th,Divorced,Not-in-family,Female,<=50K
414-89-5576,38,9th,Separated,Other-relative,Female,>50K
068-18-1818,98,Prof-school,Married-AF-spouse,Wife,Female,>50K
857-00-2456,24,Assoc-acdm,Separated,Unmarried,Female,>50K
139-25-0614,94,Some-college,Divorced,Unmarried,Male,>50K
962-43-8573,1,10th,Separated,Own-child,Female,>50K
286-88-5749,41,Some-college,Separated,Other-relative,Male,>50K
795-91-5232,88,7th-8th,Separated,Other-relative,Female,<=50K
600-49-1399,91,5th-6th,Married-civ-spouse,Own-child,Male,>50K
733-32-3095,43,10th,Widowed,Not-in-family,Male,<=50K
256-32-6781,16,5th-6th,Divorced,Unmarried,Male,>50K
692-38-3291,76,Preschool,Widowed,Unmarried,Female,<=50K
323-09-5822,73,12th,Never-married,Not-in-family,Female,<=50K
404-42-2604,65,5th-6th,Widowed,Other-relative,Male,<=50K
319-04-1768,75,11th,Separated,Wife,Female,<=50K
684-85-8721,46,5th-6th,Married-spouse-absent,Husband,Female,<=50K
063-94-3488,8,9th,Divorced,Other-relative,Male,>50K
796-37-5920,18,Masters,Married-AF-spouse,Not-in-family,Female,<=50K
568-76-5355,16,Bachelors,Widowed,Own-child,Male,<=50K
953-53-1940,40,Preschool,Never-married,Husband,Female,>50K
251-35-1351,89,7th-8th,Married-AF-spouse,Unmarried,Female,<=50K
649-04-7910,8,Assoc-acdm,Married-AF-spouse,Wife,Male,>50K
162-34-6437,90,HS-grad,Married-AF-spouse,Own-child,Male,<=50K
238-72-8500,2,12th,Never-married,Husband,Male,>50K
055-19-0417,24,Preschool,Widowed,Wife,Female,>50K
798-34-1522,62,7th-8th,Widowed,Other-relative,Female,>50K
045-02-4569,75,5th-6th,Widowed,Husband,Female,>50K
570-60-8107,70,12th,Separated,Unmarried,Female,<=50K
284-06-0196,61,5th-6th,Married-civ-spouse,Wife,Female,<=50K
587-86-8549,2,Bachelors,Divorced,Wife,Male,>50K
819-99-3856,81,Some-college,Widowed,Other-relative,Male,>50K
510-62-6535,0,10th,Separated,Other-relative,Female,<=50K
771-19-1645,21,Preschool,Married-AF-spouse,Unmarried,Female,>50K
655-43-6117,32,5th-6th,Married-civ-spouse,Other-relative,Female,>50K
532-15-6019,58,1st-4th,Separated,Not-in-family,Female,<=50K
081-32-6781,28,Bachelors,Never-married,Husband,Female,>50K
417-50-6142,76,12th,Separated,Unmarried,Male,<=50K
470-70-0245,59,HS-grad,Widowed,Husband,Female,>50K
197-81-9410,28,9th,Married-AF-spouse,Husband,Male,<=50K
156-94-1031,87,10th,Married-spouse-absent,Own-child,Female,<=50K
819-10-3193,50,HS-grad,Separated,Husband,Male,<=50K
132-46-3144,89,Some-college,Divorced,Husband,Male,>50K
273-49-5085,54,9th,Never-married,Other-relative,Male,<=50K
824-14-0048,15,11th,Married-civ-spouse,Own-child,Male,>50K
247-94-2260,76,12th,Never-married,Own-child,Female,>50K
536-60-9336,79,Assoc-acdm,Widowed,Not-in-family,Female,>50K
905-95-8230,90,12th,Never-married,Not-in-family,Female,<=50K
529-66-8304,39,10th,Married-civ-spouse,Own-child,Female,<=50K
534-18-3046,4,Bachelors,Married-spouse-absent,Other-relative,Male,<=50K
399-99-9999,50,Prof-school,Widowed,Unmarried,Female,<=50K
590-90-9090,1,12th,Married-spouse-absent,Unmarried,Female,<=50K
730-71-2529,31,Assoc-acdm,Separated,Husband,Male,<=50K
414-86-4864,57,Bachelors,Widowed,Wife,Male,<=50K
529-42-2603,4,Masters,Married-AF-spouse,Unmarried,Male,>50K
343-02-8255,85,12th,Married-AF-spouse,Other-relative,Male,<=50K
353-96-1916,77,Some-college,Widowed,Other-relative,Male,>50K
360-13-5134,27,12th,Married-civ-spouse,Unmarried,Female,>50K
099-32-4324,68,Assoc-voc,Married-AF-spouse,Other-relative,Male,<=50K
510-99-5085,68,Doctorate,Divorced,Unmarried,Female,<=50K
515-01-8427,44,10th,Widowed,Husband,Male,<=50K
038-20-6388,6,10th,Married-AF-spouse,Unmarried,Male,>50K
283-56-8795,31,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
810-53-4397,4,Assoc-voc,Never-married,Other-relative,Female,<=50K
956-32-6780,47,Bachelors,Married-AF-spouse,Husband,Female,>50K
405-34-3979,72,Assoc-acdm,Divorced,Husband,Male,<=50K
502-36-4864,32,1st-4th,Married-civ-spouse,Own-child,Male,<=50K
435-81-0810,8,Preschool,Married-civ-spouse,Other-relative,Female,>50K
442-53-6854,26,Masters,Never-married,Own-child,Female,>50K
293-64-2505,62,Bachelors,Married-civ-spouse,Not-in-family,Male,>50K
839-98-7714,12,Assoc-voc,Married-AF-spouse,Own-child,Male,>50K
786-11-7935,76,7th-8th,Never-married,Husband,Male,<=50K
241-12-4078,55,5th-6th,Divorced,Not-in-family,Male,>50K
133-81-4496,37,10th,Married-spouse-absent,Unmarried,Female,>50K
590-93-9802,74,9th,Separated,Other-relative,Female,>50K
913-23-7099,7,Prof-school,Divorced,Husband,Male,>50K
193-39-6805,83,Assoc-voc,Widowed,Husband,Female,>50K
965-35-6264,23,5th-6th,Widowed,Own-child,Female,>50K
569-84-0294,0,11th,Married-spouse-absent,Unmarried,Female,<=50K
891-67-6903,82,11th,Married-AF-spouse,Other-relative,Male,>50K
801-90-4176,100,9th,Married-spouse-absent,Unmarried,Female,<=50K
066-03-1940,98,11th,Married-civ-spouse,Other-relative,Male,<=50K
167-22-9729,1,9th,Married-spouse-absent,Own-child,Male,<=50K
771-83-6608,88,Preschool,Married-civ-spouse,Other-relative,Female,>50K
802-42-6289,40,11th,Married-AF-spouse,Wife,Male,<=50K
263-32-9238,23,Preschool,Married-civ-spouse,Own-child,Female,>50K
459-15-2333,35,7th-8th,Married-AF-spouse,Unmarried,Male,<=50K
771-28-3783,32,10th,Widowed,Own-child,Male,<=50K
404-39-1891,62,10th,Widowed,Other-relative,Female,<=50K
060-96-4373,84,10th,Widowed,Not-in-family,Female,<=50K
987-16-2161,40,9th,Married-spouse-absent,Own-child,Female,>50K
826-96-5601,93,HS-grad,Married-civ-spouse,Wife,Male,<=50K
926-75-0613,88,5th-6th,Separated,Wife,Female,<=50K
713-75-9213,45,Prof-school,Married-spouse-absent,Other-relative,Female,>50K
105-80-4668,69,12th,Married-AF-spouse,Own-child,Male,<=50K
311-57-8623,23,HS-grad,Married-spouse-absent,Other-relative,Female,<=50K
035-90-2948,80,Assoc-voc,Never-married,Own-child,Female,<=50K
806-17-3217,67,12th,Separated,Not-in-family,Male,<=50K
053-07-1253,13,Assoc-voc,Never-married,Own-child,Male,>50K
996-46-8057,0,11th,Divorced,Not-in-family,Male,>50K
040-35-6265,33,Preschool,Widowed,Own-child,Male,<=50K
500-58-3537,59,Assoc-voc,Widowed,Own-child,Female,<=50K
916-24-6927,50,1st-4th,Widowed,Other-relative,Male,<=50K
610-50-3684,13,1st-4th,Married-AF-spouse,Husband,Female,>50K
305-49-7542,72,10th,Never-married,Husband,Male,>50K
702-14-9876,18,Masters,Separated,Wife,Male,<=50K
162-40-7862,45,1st-4th,Married-civ-spouse,Own-child,Female,>50K
666-73-8328,68,5th-6th,Never-married,Own-child,Male,>50K
544-28-7468,32,11th,Widowed,Husband,Female,>50K
406-91-0319,93,5th-6th,Married-civ-spouse,Wife,Male,>50K
067-26-0442,77,12th,Married-AF-spouse,Other-relative,Male,<=50K
114-86-4864,56,11th,Separated,Husband,Female,>50K
354-57-6166,77,Preschool,Married-spouse-absent,Wife,Male,<=50K
237-13-1449,5,1st-4th,Divorced,Husband,Male,>50K
778-83-9065,67,1st-4th,Divorced,Unmarried,Male,<=50K
933-07-7394,88,5th-6th,Never-married,Unmarried,Female,>50K
104-91-4004,57,10th,Married-AF-spouse,Husband,Male,>50K
309-42-8746,94,Doctorate,Divorced,Other-relative,Female,<=50K
246-28-3783,69,12th,Widowed,Wife,Female,>50K
643-36-6092,79,HS-grad,Married-spouse-absent,Husband,Male,<=50K
681-48-0343,21,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
327-54-9139,27,Preschool,Married-spouse-absent,Unmarried,Male,<=50K
903-65-4790,77,5th-6th,Married-civ-spouse,Own-child,Male,<=50K
479-88-3291,27,1st-4th,Divorced,Other-relative,Female,<=50K
