ssn,age,education,marital-status,relationship,sex,income
117-62-8992,28.0,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
516-95-3316,39.0,Some-college,Married-civ-spouse,Husband,Male,
004-42-2604,45.0,,Married-civ-spouse,Husband,,>50K
286-21-0073,24.0,Bachelors,Married-civ-spouse,Husband,Male,
849-23-2185,17.0,Some-college,Divorced,,Female,
550-36-8549,22.0,Some-college,Never-married,,Male,<=50K
653-10-1964,40.0,,,Husband,Male,>50K
407-49-3857,34.0,Some-college,,,,
654-33-0466,45.0,Prof-school,Married-civ-spouse,Husband,Male,>50K
639-06-6338,37.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
603-28-6240,17.0,10th,Never-married,Own-child,,<=50K
268-42-7518,35.0,,Never-married,Own-child,,
578-59-3365,22.0,,Never-married,Other-relative,,<=50K
133-56-8795,41.0,Some-college,Married-civ-spouse,Husband,,<=50K
699-50-8598,,Some-college,Never-married,Not-in-family,,<=50K
276-25-9213,,11th,Never-married,Not-in-family,,
914-58-8451,62.0,Masters,Separated,Unmarried,,<=50K
971-80-5895,39.0,10th,,Husband,,<=50K
111-14-8648,62.0,HS-grad,Never-married,Not-in-family,Male,<=50K
609-36-7321,21.0,Bachelors,Never-married,Own-child,Female,
543-45-8230,49.0,HS-grad,Married-civ-spouse,Husband,Male,
689-09-7050,44.0,HS-grad,,Unmarried,Female,
396-13-0220,33.0,HS-grad,Separated,Other-relative,Male,<=50K
662-49-9999,,,,Wife,Female,
081-35-7493,39.0,,,,,<=50K
038-20-6388,44.0,HS-grad,,,Male,
342-44-4717,29.0,,,,,<=50K
414-09-7051,22.0,,Separated,Other-relative,,<=50K
786-91-6461,38.0,10th,Never-married,Own-child,Male,<=50K
897-94-2259,37.0,,,,Male,<=50K
275-36-8550,49.0,Prof-school,Married-civ-spouse,Husband,,<=50K
993-36-6092,44.0,5th-6th,,Husband,,
831-35-7493,40.0,Masters,Married-civ-spouse,Husband,Male,>50K
474-41-6461,,,Married-civ-spouse,Husband,Male,
365-93-9803,22.0,HS-grad,Never-married,Not-in-family,Male,<=50K
257-64-7419,47.0,,Married-civ-spouse,Husband,Male,>50K
936-48-6485,21.0,HS-grad,Never-married,Own-child,Male,<=50K
868-39-6805,55.0,Bachelors,Never-married,Not-in-family,Male,
775-36-8549,41.0,,Married-spouse-absent,Not-in-family,Male,
767-01-4741,56.0,Bachelors,Married-civ-spouse,Husband,Male,
339-89-5577,24.0,Bachelors,Never-married,Not-in-family,Male,<=50K
880-37-4691,64.0,HS-grad,Married-civ-spouse,Husband,Male,
952-54-9139,23.0,HS-grad,Divorced,Not-in-family,,<=50K
561-27-1498,42.0,Assoc-acdm,Married-civ-spouse,,Male,<=50K
388-23-7100,38.0,Some-college,Married-civ-spouse,Husband,,
505-28-2554,52.0,,Married-civ-spouse,,,
801-99-6313,,,Never-married,,Female,
990-17-1989,30.0,,Married-civ-spouse,Husband,Male,
246-03-8083,,Some-college,Married-civ-spouse,Husband,Male,>50K
505-65-1105,18.0,,Divorced,,Female,
152-70-2702,45.0,11th,,,Male,<=50K
783-44-5945,,,Married-civ-spouse,Husband,,<=50K
717-72-1129,43.0,Bachelors,Married-civ-spouse,Husband,,<=50K
716-40-0490,56.0,HS-grad,Never-married,Not-in-family,,
538-11-4250,44.0,7th-8th,,,,
517-90-5404,48.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
378-93-1203,62.0,Some-college,Married-civ-spouse,Husband,Male,
604-85-2579,38.0,HS-grad,Divorced,Not-in-family,,<=50K
118-98-0343,46.0,,Divorced,Unmarried,,<=50K
313-48-2800,28.0,HS-grad,Married-civ-spouse,Husband,Male,
471-46-8058,27.0,Some-college,,Husband,Male,
596-49-8770,26.0,,Never-married,Not-in-family,Female,<=50K
962-68-4274,45.0,Bachelors,,Not-in-family,,
834-95-0859,45.0,Assoc-acdm,Divorced,,Female,<=50K
677-73-3414,26.0,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
657-52-4569,37.0,Masters,Married-civ-spouse,Husband,Male,>50K
929-85-2578,17.0,10th,Divorced,,,<=50K
676-38-2063,42.0,Bachelors,Never-married,,Female,<=50K
112-43-8574,41.0,Bachelors,Married-civ-spouse,,Male,
002-94-8402,20.0,,Never-married,Own-child,Female,<=50K
945-73-0957,23.0,HS-grad,Married-civ-spouse,,Male,
622-81-9409,,HS-grad,Divorced,Unmarried,,
871-43-7345,63.0,9th,,Husband,Male,
032-73-9557,29.0,,Married-civ-spouse,,Male,>50K
624-44-7173,43.0,Some-college,Divorced,Unmarried,Female,
929-57-6166,28.0,Doctorate,,,,>50K
444-04-1768,33.0,HS-grad,Divorced,Own-child,,
330-34-3980,40.0,,,Husband,,
755-03-6854,,HS-grad,,Not-in-family,,<=50K
495-63-8820,38.0,Bachelors,Never-married,Own-child,Female,<=50K
791-06-2652,45.0,,Married-civ-spouse,Husband,,<=50K
140-97-0515,29.0,HS-grad,Never-married,Not-in-family,,
648-71-0073,39.0,9th,,Not-in-family,,<=50K
723-80-2210,30.0,HS-grad,Married-spouse-absent,Not-in-family,,<=50K
713-51-3512,26.0,10th,Never-married,Not-in-family,Female,<=50K
562-74-5699,24.0,Some-college,Never-married,,,<=50K
941-40-0490,51.0,Some-college,Divorced,Unmarried,,
917-13-7591,37.0,,Married-civ-spouse,Husband,Male,<=50K
562-92-9974,35.0,Some-college,Married-civ-spouse,Husband,Male,
760-31-9409,38.0,,Married-civ-spouse,,,>50K
623-67-9360,35.0,,,,Female,<=50K
286-54-7911,45.0,HS-grad,Married-civ-spouse,Husband,Male,
437-99-1400,53.0,,,Husband,Male,>50K
244-16-4618,17.0,Some-college,Never-married,Own-child,,
329-20-7616,32.0,Assoc-voc,Never-married,Not-in-family,Female,
916-33-9065,60.0,9th,Married-civ-spouse,Husband,Male,>50K
614-98-7714,47.0,Doctorate,Married-civ-spouse,Husband,Male,<=50K
722-05-1596,31.0,,Married-civ-spouse,,,<=50K
931-23-4642,24.0,,Married-civ-spouse,,,
067-69-0417,23.0,Some-college,Never-married,Own-child,,<=50K
891-98-4028,35.0,,,Wife,Female,<=50K
861-21-0072,45.0,HS-grad,,Husband,,
932-49-3856,68.0,Some-college,Never-married,,,<=50K
843-85-7493,39.0,Assoc-voc,,Not-in-family,Male,<=50K
799-04-7910,34.0,Some-college,Divorced,Unmarried,,
415-75-5527,49.0,Some-college,Married-civ-spouse,,Male,>50K
910-10-4421,46.0,,Married-civ-spouse,Husband,,
384-42-8746,31.0,,Married-civ-spouse,Wife,,>50K
419-59-4594,25.0,,Never-married,Not-in-family,,<=50K
472-78-8697,42.0,,Married-civ-spouse,Husband,,<=50K
079-66-8304,33.0,,Never-married,,Female,
048-18-7960,56.0,,,Wife,Female,<=50K
176-96-5601,35.0,Prof-school,Married-civ-spouse,Husband,Male,
420-14-7419,21.0,Some-college,Married-civ-spouse,,,<=50K
826-96-5601,29.0,,Divorced,Not-in-family,Male,
767-59-8279,57.0,Bachelors,,Unmarried,Female,
589-68-0589,64.0,,Married-civ-spouse,,,<=50K
840-78-6239,,,Never-married,Own-child,Male,
534-79-7296,31.0,Bachelors,,Own-child,,
059-36-7321,40.0,Some-college,Never-married,Not-in-family,Female,
615-87-8377,18.0,,Never-married,Own-child,,<=50K
276-90-4176,69.0,Bachelors,,Husband,Male,<=50K
146-92-8746,31.0,Some-college,Widowed,,Female,
899-84-6436,35.0,,Married-civ-spouse,,,
305-77-3955,44.0,Some-college,Never-married,Own-child,Male,
499-72-3586,17.0,HS-grad,,,Female,<=50K
254-63-7591,46.0,HS-grad,Married-civ-spouse,Wife,Female,<=50K
609-88-9434,75.0,,Never-married,,Female,
410-78-0097,30.0,,Married-civ-spouse,,,
362-80-7124,32.0,HS-grad,Separated,Not-in-family,,
376-93-4889,49.0,,Married-civ-spouse,Husband,,
190-72-4815,31.0,Assoc-acdm,Married-civ-spouse,Husband,,>50K
007-55-5282,34.0,,,Own-child,Male,
084-76-6584,32.0,HS-grad,Married-civ-spouse,,Male,<=50K
948-64-8647,65.0,HS-grad,Separated,,,<=50K
247-75-7985,38.0,Masters,Married-civ-spouse,Own-child,Male,<=50K
404-79-1154,39.0,Prof-school,Married-civ-spouse,Husband,Male,
486-97-7886,18.0,Some-college,Never-married,Own-child,Male,
333-32-3095,17.0,HS-grad,Divorced,Not-in-family,,
970-51-5969,53.0,,Divorced,Unmarried,Female,<=50K
417-07-6166,35.0,,Separated,Not-in-family,Male,
014-83-4152,42.0,,Married-civ-spouse,,,<=50K
409-92-0147,20.0,HS-grad,Never-married,Own-child,Female,
687-37-7149,,HS-grad,Married-civ-spouse,,,>50K
998-92-5060,47.0,HS-grad,Married-civ-spouse,Husband,Male,
245-76-1670,48.0,Bachelors,Never-married,Unmarried,Male,
599-60-0736,30.0,HS-grad,,,Male,>50K
265-50-9827,17.0,HS-grad,Never-married,Own-child,Male,<=50K
465-57-1252,36.0,,Never-married,Not-in-family,Male,<=50K
522-42-0146,30.0,,Married-civ-spouse,,Male,>50K
043-21-2530,17.0,,Never-married,,Male,>50K
002-54-9140,44.0,Masters,Married-civ-spouse,,,
393-02-8255,36.0,Some-college,Divorced,Unmarried,Female,<=50K
077-08-8452,27.0,HS-grad,Divorced,Not-in-family,Female,<=50K
234-36-7321,17.0,,Never-married,Other-relative,Male,<=50K
923-89-4347,33.0,,Never-married,Not-in-family,,<=50K
363-60-5650,18.0,,,Own-child,,<=50K
501-87-3463,41.0,Bachelors,,Husband,Male,
514-52-7026,21.0,,,Not-in-family,,<=50K
848-55-6510,32.0,,Never-married,Not-in-family,Male,<=50K
657-21-7444,54.0,Some-college,Married-civ-spouse,Wife,,>50K
102-51-8427,29.0,HS-grad,,Not-in-family,,
178-04-0540,27.0,HS-grad,Never-married,Own-child,,<=50K
861-76-2898,27.0,10th,Married-civ-spouse,Husband,,<=50K
738-23-7099,47.0,,Married-civ-spouse,,,<=50K
825-30-7124,33.0,Some-college,Married-civ-spouse,Husband,,<=50K
977-33-4151,45.0,,,Husband,,
195-97-6658,30.0,,Married-civ-spouse,,Male,<=50K
381-63-3906,22.0,HS-grad,Never-married,Not-in-family,Female,
037-53-0712,62.0,HS-grad,Married-civ-spouse,,Female,
408-59-9508,41.0,Bachelors,Married-civ-spouse,,Male,<=50K
877-64-1276,36.0,,Divorced,,Male,>50K
170-39-3120,76.0,,Never-married,,Male,
370-48-5257,,Bachelors,,Unmarried,,<=50K
906-11-1792,33.0,7th-8th,Married-civ-spouse,,,
353-19-4102,20.0,,Never-married,Own-child,Female,<=50K
268-94-9631,61.0,Some-college,,Not-in-family,Female,<=50K
896-92-8746,47.0,Assoc-acdm,,Husband,,<=50K
310-31-9410,26.0,Bachelors,Married-civ-spouse,Wife,,<=50K
625-27-6412,22.0,Some-college,Never-married,Own-child,,<=50K
160-35-0122,43.0,,Never-married,Not-in-family,,<=50K
052-94-8402,20.0,Bachelors,Never-married,Own-child,,
121-62-1621,,,Married-civ-spouse,Husband,Male,<=50K
832-12-5306,30.0,,Never-married,Own-child,Male,<=50K
542-07-6166,44.0,Some-college,Never-married,Not-in-family,Female,
916-67-6903,60.0,,Married-civ-spouse,Husband,,>50K
286-39-4348,,11th,Never-married,,,
365-78-6240,32.0,Bachelors,Married-civ-spouse,Husband,,
856-72-6043,23.0,,Never-married,Own-child,Female,<=50K
487-83-7837,81.0,Some-college,Divorced,Unmarried,Male,>50K
775-98-2800,29.0,HS-grad,Never-married,,,>50K
780-31-3267,35.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
123-12-6535,41.0,,Widowed,Unmarried,Female,
976-35-1350,18.0,HS-grad,Never-married,Own-child,,<=50K
610-47-2972,34.0,,,Own-child,Female,
592-16-8304,52.0,12th,Never-married,,Male,
411-11-7935,21.0,Some-college,Never-married,Not-in-family,Female,<=50K
022-85-0122,27.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
603-50-1227,25.0,Assoc-voc,Divorced,Unmarried,,<=50K
926-75-0613,57.0,Prof-school,Married-civ-spouse,Husband,Male,
409-82-8009,35.0,Bachelors,Never-married,Unmarried,,<=50K
396-77-5183,,,Never-married,,Female,<=50K
421-59-0908,38.0,Assoc-voc,,Own-child,Male,<=50K
866-83-0465,,,Married-civ-spouse,Husband,Male,>50K
246-68-3046,53.0,,Married-civ-spouse,Husband,Male,<=50K
751-41-2775,61.0,,,Husband,,>50K
892-56-7566,51.0,HS-grad,Never-married,Not-in-family,Male,<=50K
158-96-8058,30.0,,,Husband,,<=50K
994-93-2431,62.0,HS-grad,Never-married,,,
649-04-7910,42.0,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
129-85-2579,39.0,HS-grad,Divorced,Not-in-family,Male,<=50K
722-54-2996,47.0,,Never-married,Not-in-family,,
181-38-8206,41.0,,Never-married,,Female,<=50K
056-01-9655,34.0,Bachelors,Never-married,Own-child,,<=50K
392-44-4717,37.0,,Married-civ-spouse,Husband,,
836-60-9335,24.0,,,Not-in-family,,<=50K
348-52-5798,34.0,Bachelors,,Not-in-family,Male,
483-29-2382,21.0,Some-college,Never-married,Not-in-family,Female,<=50K
026-19-7788,40.0,,Never-married,,Male,
726-75-0613,37.0,HS-grad,Married-civ-spouse,,Male,
281-97-1744,54.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
312-99-1400,27.0,5th-6th,Never-married,Unmarried,Female,
548-77-1498,39.0,,Married-civ-spouse,Wife,,
809-45-9458,58.0,HS-grad,Divorced,,Female,
317-90-5405,21.0,Some-college,,,,
065-44-8402,51.0,10th,Married-civ-spouse,Husband,,<=50K
324-20-1473,19.0,,Never-married,Own-child,,<=50K
442-93-6117,37.0,Bachelors,Married-civ-spouse,Husband,,>50K
887-74-5699,44.0,Some-college,,Not-in-family,Female,
264-03-5626,25.0,,Married-civ-spouse,,,>50K
811-42-5060,33.0,,Never-married,Not-in-family,Female,<=50K
001-04-4226,36.0,Some-college,Divorced,,Male,<=50K
042-26-0442,59.0,Some-college,,,Male,
558-20-0245,30.0,5th-6th,Married-civ-spouse,Husband,Male,<=50K
271-92-8746,43.0,Some-college,Married-civ-spouse,Husband,Male,
734-67-4446,43.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
607-95-4544,55.0,HS-grad,Separated,Unmarried,Female,
156-81-8181,28.0,,,Husband,Male,<=50K
562-80-7124,34.0,,,Husband,,
298-95-5773,22.0,HS-grad,Divorced,Not-in-family,Male,<=50K
603-13-2677,41.0,,Married-civ-spouse,Husband,Male,>50K
006-14-2506,28.0,Bachelors,Widowed,Unmarried,Female,
332-92-3832,52.0,Masters,Widowed,Not-in-family,Female,
822-57-3709,25.0,1st-4th,Never-married,Other-relative,Male,
408-66-0933,18.0,11th,Never-married,Own-child,Female,
185-35-0122,65.0,,Married-civ-spouse,Husband,Male,>50K
303-65-4790,18.0,Some-college,,,Female,<=50K
175-27-6412,66.0,HS-grad,Never-married,Not-in-family,Female,
806-57-2480,51.0,HS-grad,Married-civ-spouse,,,<=50K
562-25-4299,66.0,Some-college,Divorced,Not-in-family,Female,<=50K
759-02-9483,68.0,,Married-civ-spouse,Husband,Male,
018-67-3218,43.0,Some-college,Married-civ-spouse,Husband,,
871-59-0908,,5th-6th,Divorced,Not-in-family,Male,
646-25-3070,34.0,Masters,,,Female,
542-90-5404,28.0,Bachelors,,Husband,Male,>50K
916-76-9040,33.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
724-20-1473,53.0,7th-8th,Never-married,Not-in-family,Male,<=50K
647-72-7272,26.0,11th,,,Male,
477-27-2726,45.0,Bachelors,Married-civ-spouse,Husband,,>50K
933-59-9507,27.0,Some-college,Married-civ-spouse,Husband,,<=50K
797-11-3021,,,Never-married,Own-child,,
040-50-9827,26.0,,Separated,Own-child,Female,<=50K
943-15-1104,39.0,HS-grad,,Not-in-family,,
964-92-6288,23.0,,Married-civ-spouse,,Male,>50K
973-49-5085,19.0,,Never-married,Own-child,,
040-90-9090,41.0,,Divorced,Unmarried,,
252-76-4127,41.0,Bachelors,Married-civ-spouse,Husband,,<=50K
292-56-7567,,Some-college,Never-married,,,
166-64-6191,38.0,,Married-civ-spouse,Husband,Male,<=50K
169-16-4618,31.0,,Never-married,Not-in-family,Male,<=50K
130-34-3980,30.0,,,Husband,Male,<=50K
529-82-1866,38.0,HS-grad,Widowed,Not-in-family,Male,
313-14-4962,31.0,HS-grad,Married-civ-spouse,Husband,Male,
828-93-1203,30.0,,,Husband,Male,
964-77-2726,45.0,Some-college,Separated,,,>50K
472-02-0884,50.0,,Married-civ-spouse,Husband,Male,<=50K
637-77-6412,70.0,HS-grad,Married-civ-spouse,Husband,Male,
033-72-2358,32.0,,Widowed,,Female,
734-02-9483,42.0,,Divorced,Not-in-family,Female,<=50K
418-67-3218,40.0,Some-college,Never-married,Unmarried,Female,<=50K
475-82-9237,21.0,HS-grad,Divorced,Own-child,,<=50K
118-12-0393,21.0,HS-grad,Widowed,,Female,<=50K
244-84-0294,36.0,HS-grad,Divorced,Not-in-family,Female,>50K
092-56-7567,49.0,Some-college,Married-civ-spouse,,,
540-93-9802,18.0,,Never-married,Own-child,Female,
246-62-1621,18.0,,Never-married,Own-child,,
783-84-5208,59.0,,Married-civ-spouse,,,<=50K
344-01-1056,33.0,Bachelors,,Unmarried,,>50K
042-50-6142,,Bachelors,Divorced,Not-in-family,Male,<=50K
308-32-3095,39.0,Some-college,Married-civ-spouse,,Male,<=50K
197-17-4446,20.0,11th,Never-married,Not-in-family,Male,
418-42-7518,40.0,,Married-civ-spouse,Husband,,
690-38-6977,19.0,Some-college,Married-civ-spouse,,Male,
467-10-6879,,,Married-civ-spouse,Husband,Male,>50K
741-70-7615,18.0,9th,Never-married,Own-child,,
519-04-1768,60.0,HS-grad,Married-civ-spouse,,Male,<=50K
778-62-4077,43.0,Some-college,,Not-in-family,Female,
110-35-0122,25.0,Some-college,,Not-in-family,Male,<=50K
910-62-6534,25.0,,,Own-child,Male,<=50K
074-44-7174,24.0,Masters,Never-married,Own-child,,
297-51-2284,19.0,10th,Divorced,Own-child,Male,
165-93-9803,28.0,Masters,Married-civ-spouse,Husband,Male,>50K
616-49-2628,,,Married-civ-spouse,Husband,Male,
512-68-4274,80.0,,,Husband,,
591-00-1227,28.0,Some-college,Divorced,Not-in-family,,<=50K
339-80-3439,28.0,Some-college,,Husband,,<=50K
530-03-6854,32.0,HS-grad,Married-civ-spouse,Husband,Male,
572-05-1596,42.0,12th,Married-civ-spouse,Husband,,>50K
762-62-2849,55.0,10th,Divorced,Not-in-family,,<=50K
870-60-8107,17.0,HS-grad,Married-civ-spouse,Own-child,,
566-61-5478,,HS-grad,Married-civ-spouse,Husband,Male,
025-85-9950,41.0,HS-grad,,Husband,Male,<=50K
061-08-7223,41.0,Bachelors,Never-married,Own-child,Female,<=50K
878-34-7664,34.0,,,Husband,,
787-07-0023,40.0,9th,Married-civ-spouse,Husband,Male,>50K
184-85-8722,36.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
758-96-8058,78.0,7th-8th,Married-civ-spouse,Husband,Male,<=50K
418-85-7493,51.0,7th-8th,Married-civ-spouse,,,
848-34-1522,62.0,12th,Married-civ-spouse,Husband,,
640-69-4102,37.0,,Married-civ-spouse,Wife,Female,<=50K
320-66-9532,80.0,,Widowed,Not-in-family,Male,
007-95-4545,56.0,Doctorate,Divorced,Not-in-family,,<=50K
973-03-4397,60.0,9th,Married-civ-spouse,Husband,,<=50K
855-83-5379,24.0,,Never-married,,Female,<=50K
680-55-8967,35.0,,,,Female,
288-57-4938,26.0,1st-4th,Never-married,Own-child,Male,
563-91-2775,33.0,11th,Never-married,,Female,
684-12-1620,37.0,,,Husband,Male,
906-63-3905,25.0,,Never-married,Own-child,Female,<=50K
878-47-0515,50.0,,Married-civ-spouse,Husband,,<=50K
312-22-3586,39.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
219-44-1031,28.0,,,Wife,,
727-02-7026,42.0,,Married-civ-spouse,,Female,<=50K
148-89-4348,23.0,HS-grad,Never-married,Own-child,,<=50K
005-68-1818,43.0,,Married-civ-spouse,Husband,,
205-43-6117,23.0,,,Other-relative,Male,<=50K
177-30-3439,45.0,HS-grad,,Husband,Male,<=50K
318-21-2530,,Some-college,Divorced,Not-in-family,Male,
654-26-9041,27.0,11th,Divorced,Not-in-family,Male,
970-36-2406,22.0,10th,Never-married,Own-child,Female,
106-48-0343,24.0,Bachelors,Never-married,Not-in-family,,
793-42-7517,62.0,Some-college,Never-married,Not-in-family,Male,<=50K
646-65-2333,36.0,,Married-civ-spouse,,Male,<=50K
111-54-7911,21.0,,,Own-child,,<=50K
715-32-5552,56.0,Some-college,Married-civ-spouse,Husband,,<=50K
322-88-0835,23.0,Bachelors,,,,
185-78-0098,36.0,Some-college,,,Male,<=50K
032-77-0270,40.0,Some-college,Divorced,Unmarried,,<=50K
539-34-2751,43.0,,,Husband,,<=50K
055-12-8992,24.0,Bachelors,Never-married,Own-child,Male,
968-64-2505,50.0,,Married-civ-spouse,,,
976-28-9925,43.0,Bachelors,Married-civ-spouse,Husband,Male,
619-53-3168,36.0,Some-college,,Not-in-family,,<=50K
526-78-1326,40.0,12th,Married-civ-spouse,Wife,Female,<=50K
236-97-7886,32.0,Assoc-acdm,,Husband,Male,<=50K
252-51-8427,46.0,Some-college,,Unmarried,Female,<=50K
101-99-6314,41.0,Some-college,Married-civ-spouse,Husband,Male,
347-54-2997,26.0,Some-college,Never-married,Own-child,,<=50K
691-27-7640,,Bachelors,,Not-in-family,Male,
757-95-4544,65.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
170-27-0270,45.0,,Married-civ-spouse,Wife,Female,
133-01-5970,21.0,Assoc-acdm,Married-civ-spouse,Husband,Male,
748-67-9360,80.0,Bachelors,Widowed,Not-in-family,Female,
331-38-8206,45.0,Masters,Married-civ-spouse,,Male,
163-75-9213,,,Married-civ-spouse,,,<=50K
977-64-1276,50.0,Masters,Never-married,Not-in-family,Male,
929-36-1178,20.0,11th,Never-married,Own-child,,<=50K
382-00-2456,24.0,Some-college,Never-married,Not-in-family,,<=50K
518-51-9655,55.0,7th-8th,Widowed,Not-in-family,Female,
794-71-7443,37.0,,Married-civ-spouse,Husband,,>50K
763-57-4937,71.0,Some-college,Widowed,Not-in-family,Female,
071-95-9459,,HS-grad,,,,>50K
592-50-6141,41.0,Assoc-voc,Married-civ-spouse,,,>50K
825-42-9974,53.0,Bachelors,,Not-in-family,,>50K
732-55-5281,25.0,9th,Married-civ-spouse,Husband,Male,>50K
204-66-8304,24.0,Bachelors,Never-married,Own-child,,
687-31-5724,39.0,,,Own-child,Female,<=50K
717-84-3979,64.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
889-52-7026,38.0,Bachelors,Married-civ-spouse,Husband,,>50K
899-41-6461,18.0,11th,Never-married,Own-child,Male,
242-99-7542,45.0,HS-grad,Never-married,,Female,<=50K
100-24-5700,25.0,HS-grad,Never-married,Unmarried,Female,
067-90-5405,24.0,,Never-married,Other-relative,,<=50K
939-55-7738,22.0,Bachelors,Never-married,Not-in-family,Male,
122-81-9410,23.0,Bachelors,Never-married,,,<=50K
057-98-5257,34.0,Some-college,,Unmarried,,
936-94-7173,31.0,Some-college,Married-civ-spouse,Husband,Male,>50K
781-75-6755,39.0,Bachelors,Married-civ-spouse,Husband,Male,
573-71-0073,40.0,,Divorced,,Male,<=50K
725-09-2136,61.0,HS-grad,,,,
648-83-2923,27.0,Bachelors,,,,
881-32-6780,20.0,HS-grad,,,Female,<=50K
067-84-3980,54.0,Bachelors,Married-civ-spouse,Husband,,<=50K
035-90-2948,22.0,HS-grad,,Own-child,,<=50K
674-20-1473,29.0,Some-college,Married-civ-spouse,Husband,,>50K
643-42-7517,28.0,Bachelors,Never-married,Other-relative,Female,
104-69-9017,48.0,,Divorced,Unmarried,Male,<=50K
328-25-5527,17.0,HS-grad,,Not-in-family,Female,<=50K
143-55-0368,47.0,Some-college,Never-married,Not-in-family,Male,
290-23-3414,36.0,Assoc-acdm,Divorced,Unmarried,,<=50K
739-52-7026,52.0,Some-college,Widowed,Not-in-family,,<=50K
299-90-7862,37.0,Some-college,Never-married,,Male,>50K
511-51-7198,54.0,Doctorate,Married-civ-spouse,Husband,Male,
388-88-2063,17.0,,,,,<=50K
455-00-6142,53.0,HS-grad,Married-civ-spouse,Husband,,<=50K
520-14-7419,,,Never-married,Not-in-family,Female,
427-24-2014,56.0,Some-college,Married-civ-spouse,,Male,<=50K
939-83-4151,46.0,,Widowed,,,
360-56-5110,37.0,,Divorced,Not-in-family,Male,<=50K
365-54-0540,39.0,Prof-school,Married-civ-spouse,Husband,,
918-94-9630,36.0,HS-grad,Divorced,Unmarried,Female,<=50K
577-45-7001,37.0,,,,Male,<=50K
478-00-9827,44.0,,Married-civ-spouse,Husband,Male,
138-02-2112,56.0,HS-grad,,Husband,Male,
967-62-8991,59.0,,Married-civ-spouse,Husband,Male,>50K
296-86-7321,56.0,7th-8th,Never-married,Unmarried,Male,<=50K
725-82-9237,39.0,Bachelors,Married-civ-spouse,Husband,Male,
507-77-0269,26.0,Assoc-voc,Never-married,Other-relative,,
341-46-1916,35.0,,Divorced,,,
155-06-7567,52.0,,Never-married,Not-in-family,,<=50K
538-45-2087,43.0,,Married-civ-spouse,Husband,Male,>50K
