ssn,age,education,marital-status,relationship,sex,income
788-21-3591,35,,Never-married,,Female,
206-48-0722,34,HS-grad,Divorced,,Female,<=50K
735-01-7971,33,Bachelors,Never-married,Own-child,,<=50K
496-36-4545,41,HS-grad,Divorced,Unmarried,,<=50K
391-37-3190,,Some-college,Never-married,Own-child,,
193-34-3342,23,,Never-married,Own-child,Male,
995-90-8028,26,Some-college,Never-married,Not-in-family,Female,
802-93-9301,,HS-grad,Married-civ-spouse,Husband,Male,
144-53-5822,23,HS-grad,Never-married,Not-in-family,Male,<=50K
492-54-1783,62,HS-grad,Married-civ-spouse,Husband,Male,<=50K
429-95-0783,52,,Married-civ-spouse,Husband,Male,<=50K
179-77-5228,58,,,Unmarried,Female,<=50K
160-09-6079,,Bachelors,Never-married,Not-in-family,,<=50K
754-23-9465,24,,,Not-in-family,,
357-15-6776,19,,Never-married,,Male,<=50K
545-79-1244,43,Some-college,Married-civ-spouse,Husband,Male,
629-51-5120,,HS-grad,Separated,Unmarried,,
715-55-4189,39,HS-grad,Divorced,Unmarried,,<=50K
686-23-7372,,Assoc-voc,Married-spouse-absent,Unmarried,,
872-55-6646,53,5th-6th,Widowed,Unmarried,,<=50K
355-38-0000,32,,,Not-in-family,,<=50K
206-77-6851,34,Some-college,,Husband,,>50K
226-15-9870,28,,Divorced,Not-in-family,,
960-21-0967,57,,,Unmarried,Female,<=50K
700-88-2320,,Some-college,Never-married,Not-in-family,,
968-28-7225,20,Some-college,Never-married,Own-child,Male,<=50K
388-43-8816,21,Some-college,,Unmarried,,<=50K
636-83-7594,34,,Married-civ-spouse,Husband,Male,>50K
986-64-7252,38,Bachelors,Married-civ-spouse,Husband,Male,
465-64-7843,50,HS-grad,,Husband,Male,>50K
274-24-0527,24,Some-college,Divorced,,Male,<=50K
972-40-6117,37,,Married-civ-spouse,Husband,,>50K
649-67-8844,44,Some-college,,Unmarried,Male,>50K
331-71-6563,28,Some-college,Married-civ-spouse,,,<=50K
295-07-7273,42,,,Husband,,
275-34-4282,74,,Divorced,Not-in-family,Female,<=50K
356-32-2230,38,,,,,
171-48-3603,,,Married-civ-spouse,Husband,,
161-87-2856,,11th,,Unmarried,Female,<=50K
861-03-4518,26,HS-grad,Never-married,Not-in-family,Male,
241-61-2444,36,HS-grad,Married-civ-spouse,Husband,,<=50K
318-14-8450,41,Assoc-acdm,,Wife,,
513-45-9291,67,Prof-school,,,,>50K
457-51-7743,39,12th,Married-civ-spouse,Husband,,<=50K
959-64-5629,57,1st-4th,,,,
166-28-7877,29,Assoc-voc,Separated,Not-in-family,Male,
702-92-8306,31,Bachelors,Never-married,,Female,
818-36-4954,34,HS-grad,Never-married,,Female,
857-07-7151,44,,Married-civ-spouse,Husband,Male,<=50K
347-38-4504,29,Doctorate,Never-married,Own-child,,<=50K
766-11-1565,30,Some-college,Never-married,Unmarried,Female,<=50K
700-18-2378,27,HS-grad,Never-married,Not-in-family,Male,<=50K
194-63-5543,27,Some-college,Married-civ-spouse,Husband,Male,
504-14-4673,32,HS-grad,Never-married,Not-in-family,Female,<=50K
982-66-2964,58,10th,Married-civ-spouse,Wife,,<=50K
465-32-4793,,,Married-civ-spouse,Husband,,
324-36-7169,21,HS-grad,Never-married,Own-child,,<=50K
534-08-0670,28,Some-college,Never-married,Unmarried,Male,<=50K
873-20-2747,,Some-college,,Not-in-family,Male,<=50K
363-77-9308,36,HS-grad,Separated,Unmarried,Female,<=50K
791-36-3332,72,11th,Widowed,Unmarried,,
538-19-9562,35,HS-grad,Married-civ-spouse,Wife,Female,<=50K
896-08-5478,33,,Divorced,Unmarried,Female,
222-52-5554,69,11th,Never-married,,,
167-93-0050,35,HS-grad,Married-civ-spouse,Husband,,
917-13-7591,31,,Separated,Unmarried,Female,
285-03-5792,34,HS-grad,,Wife,,<=50K
453-85-6506,30,,Married-civ-spouse,Husband,,<=50K
401-73-7721,28,,Never-married,Not-in-family,Male,<=50K
482-76-9510,54,Bachelors,Married-civ-spouse,,,>50K
208-93-0520,47,,Married-civ-spouse,Husband,Male,
974-15-5973,24,HS-grad,Never-married,Unmarried,Female,<=50K
214-39-5454,,,Married-civ-spouse,Husband,,
199-45-4377,20,HS-grad,Never-married,Own-child,Male,<=50K
568-64-7055,43,,Married-civ-spouse,Husband,,<=50K
274-50-9735,45,7th-8th,Separated,Unmarried,,<=50K
225-72-9137,29,HS-grad,Separated,Not-in-family,Male,
633-44-5565,47,Masters,Divorced,,Male,
776-93-3750,24,HS-grad,,,,
920-31-4252,51,HS-grad,Married-civ-spouse,Husband,Male,<=50K
454-15-2636,17,,Never-married,Own-child,Male,<=50K
389-65-0255,37,,Married-civ-spouse,Husband,,
526-91-9721,27,Doctorate,,Not-in-family,Female,<=50K
653-79-7736,29,,Married-civ-spouse,,Male,>50K
546-70-6553,,,Never-married,Own-child,,<=50K
133-17-5219,,Assoc-acdm,Divorced,Unmarried,Female,
792-14-4036,58,Bachelors,Never-married,Not-in-family,Female,
649-73-2686,26,Some-college,Married-civ-spouse,Husband,Male,
195-30-8565,65,Some-college,Married-civ-spouse,Husband,Male,>50K
967-12-9628,57,HS-grad,Married-civ-spouse,Husband,,>50K
465-99-7814,59,HS-grad,,,Male,<=50K
819-01-1055,27,,Married-civ-spouse,Husband,,
204-05-7844,31,Bachelors,Never-married,Not-in-family,,<=50K
836-91-3427,21,Some-college,Never-married,,Female,
895-52-0140,29,Some-college,Never-married,Not-in-family,,
664-75-4526,18,11th,Never-married,Own-child,Male,
474-66-6331,52,10th,Married-civ-spouse,Husband,Male,>50K
134-84-4312,57,,Divorced,Not-in-family,Male,<=50K
588-54-1570,42,,Married-civ-spouse,Husband,,<=50K
547-75-6467,55,HS-grad,Married-civ-spouse,Wife,,<=50K
420-82-4611,60,,Never-married,Not-in-family,Male,
177-59-4638,31,Bachelors,Married-civ-spouse,Husband,,>50K
125-09-8961,23,Bachelors,Never-married,Own-child,,
904-05-4053,27,HS-grad,Never-married,Own-child,Male,<=50K
442-68-4349,23,Some-college,Never-married,Unmarried,Female,
855-91-9554,42,Prof-school,,Husband,,>50K
325-71-3212,25,,,Not-in-family,,<=50K
543-26-0683,49,Bachelors,,Not-in-family,,<=50K
193-39-7183,32,Bachelors,Never-married,,Male,<=50K
813-22-3070,19,,,,Male,
959-02-6449,60,7th-8th,Divorced,Not-in-family,,
251-14-2429,,,Married-civ-spouse,,,<=50K
862-89-2057,35,Assoc-acdm,Never-married,,,
180-36-7487,48,,Never-married,Unmarried,Female,<=50K
822-80-6896,51,,Married-civ-spouse,Husband,,>50K
909-68-0512,29,HS-grad,Never-married,Not-in-family,Male,<=50K
782-96-4023,36,HS-grad,Separated,Not-in-family,,<=50K
939-69-7272,17,10th,Never-married,Own-child,Female,<=50K
146-42-0282,52,Masters,Divorced,Not-in-family,Female,<=50K
222-71-4000,24,HS-grad,Never-married,Not-in-family,,
378-77-4227,,HS-grad,Married-civ-spouse,Husband,Male,
380-12-0270,26,Bachelors,Never-married,Own-child,,<=50K
873-90-2689,27,,Never-married,Own-child,,
151-29-2958,39,HS-grad,Never-married,Own-child,Male,
735-61-0230,30,HS-grad,,Husband,Male,<=50K
524-30-8398,50,HS-grad,Married-civ-spouse,,Male,
574-83-8852,52,,Married-civ-spouse,Husband,Male,
192-56-2637,46,,Married-civ-spouse,Husband,,>50K
924-24-4698,23,,Never-married,,Female,<=50K
149-16-6210,45,11th,Widowed,Not-in-family,,<=50K
474-26-2519,,9th,Widowed,Unmarried,Female,
843-77-8246,,Assoc-voc,Married-civ-spouse,Husband,,
887-49-7723,47,9th,Married-spouse-absent,Unmarried,Male,<=50K
584-96-1096,30,HS-grad,Never-married,Own-child,Male,
670-78-4798,34,HS-grad,Married-civ-spouse,Husband,,>50K
340-43-8922,38,HS-grad,Married-civ-spouse,,,
268-42-5621,33,Some-college,,Husband,Male,
891-77-8140,49,Bachelors,Married-civ-spouse,,,
830-77-5471,47,Some-college,Never-married,Unmarried,,<=50K
200-88-1183,49,,Separated,Unmarried,Female,<=50K
206-91-1455,43,Some-college,Married-civ-spouse,Husband,Male,>50K
269-82-5506,30,Bachelors,Married-civ-spouse,Wife,,
219-88-7310,58,HS-grad,,Husband,Male,
591-36-8261,19,,,,Female,
867-17-2474,,,Never-married,,Male,
177-64-8480,33,,Married-civ-spouse,Husband,,>50K
404-13-3678,47,5th-6th,Married-civ-spouse,,Male,<=50K
822-10-6954,52,Doctorate,,,,
547-24-4971,26,,Divorced,,,<=50K
126-04-1191,60,,Married-civ-spouse,Husband,Male,
883-83-6486,21,Some-college,,Own-child,Male,<=50K
218-54-1267,,Some-college,,,,>50K
212-21-4865,31,Some-college,,Husband,Male,<=50K
395-41-1319,50,Doctorate,Separated,Not-in-family,Male,>50K
587-92-2391,31,HS-grad,Divorced,,Female,
556-93-6480,,HS-grad,Married-civ-spouse,Husband,Male,<=50K
909-86-8958,58,HS-grad,,Husband,Male,
470-84-3569,30,Bachelors,Married-civ-spouse,Husband,Male,>50K
690-16-7818,20,Some-college,,,Male,<=50K
734-77-5683,24,HS-grad,Never-married,Other-relative,,<=50K
722-06-9037,35,Doctorate,Married-civ-spouse,Husband,Male,
461-44-8189,38,,Separated,Not-in-family,,
852-41-9843,27,HS-grad,,Own-child,,<=50K
471-81-2720,29,Some-college,Never-married,Unmarried,Female,
307-11-0897,70,9th,Widowed,Unmarried,Female,<=50K
306-06-0984,34,,Married-civ-spouse,Husband,Male,
690-89-4681,44,7th-8th,Married-civ-spouse,Husband,Male,<=50K
773-24-5593,43,HS-grad,Married-civ-spouse,Husband,Male,>50K
222-66-0159,44,12th,,,,
206-72-3009,35,Masters,Never-married,Not-in-family,Male,<=50K
847-19-7196,27,Some-college,Never-married,,Male,
415-03-6626,43,Masters,Never-married,Not-in-family,Male,<=50K
517-03-9765,20,Some-college,Never-married,Not-in-family,,<=50K
482-90-4115,42,,,,,>50K
407-90-2598,27,Some-college,Married-civ-spouse,Husband,,<=50K
240-67-0214,42,HS-grad,Married-civ-spouse,Husband,Male,>50K
591-87-9757,20,11th,,Own-child,,
404-18-7519,24,9th,Never-married,Not-in-family,Male,
307-16-4739,48,,Divorced,Not-in-family,Male,<=50K
644-48-3118,17,11th,Never-married,,,
430-70-4567,,11th,Never-married,,Male,<=50K
212-48-4073,33,Bachelors,Married-civ-spouse,Husband,,
757-01-2314,50,,Married-civ-spouse,,,
186-39-7760,22,,Never-married,Own-child,Female,
191-75-5011,17,12th,Never-married,Own-child,Male,
904-13-4815,32,Some-college,Married-civ-spouse,Husband,,
668-76-5734,31,HS-grad,Never-married,Not-in-family,,
760-96-9680,58,HS-grad,,,,
701-63-6104,29,HS-grad,Never-married,Own-child,,<=50K
676-14-2050,37,Assoc-voc,Married-civ-spouse,Husband,,>50K
519-03-1909,34,,,Husband,Male,
382-94-6961,23,Some-college,Separated,Unmarried,Male,<=50K
822-91-4580,18,11th,Never-married,Own-child,Female,<=50K
256-20-3550,34,,,Not-in-family,Female,
154-33-5015,66,7th-8th,Never-married,Not-in-family,Male,<=50K
370-32-1077,45,,Married-civ-spouse,,,<=50K
256-01-5104,41,Masters,Never-married,Not-in-family,Male,<=50K
339-98-1268,26,,,Other-relative,,
239-91-6430,54,Some-college,Married-civ-spouse,Husband,Male,
780-94-4959,24,Some-college,Never-married,Own-child,,<=50K
979-08-2490,42,Some-college,Married-civ-spouse,Husband,,
865-93-4114,20,,Never-married,Own-child,,<=50K
635-27-6184,23,Bachelors,Never-married,Not-in-family,,
755-31-6300,25,Assoc-acdm,Never-married,Other-relative,,
208-74-2074,,Masters,Never-married,,,>50K
920-52-9619,31,Masters,Married-civ-spouse,,Male,>50K
693-88-2897,30,,,Own-child,,<=50K
471-78-5799,19,,Never-married,Own-child,,
497-81-8271,36,,Never-married,,,<=50K
364-61-3855,31,,Widowed,,,
277-17-4901,21,Some-college,Never-married,,Male,<=50K
549-12-9431,,Some-college,Married-civ-spouse,Husband,Male,<=50K
145-98-9549,46,Doctorate,Divorced,Unmarried,Female,
567-89-3270,44,Bachelors,,Own-child,,>50K
151-15-8354,40,12th,Married-civ-spouse,Husband,,<=50K
222-47-1713,45,Some-college,,Not-in-family,,
311-12-2105,,HS-grad,,Husband,,<=50K
521-07-7895,18,11th,Never-married,Other-relative,,<=50K
393-28-4571,28,,Married-civ-spouse,,,<=50K
683-51-8365,36,Some-college,Divorced,Unmarried,Female,
673-85-3776,,Bachelors,Separated,Not-in-family,,<=50K
396-13-8182,40,,Married-civ-spouse,,,
840-70-9268,36,,Divorced,Unmarried,Female,<=50K
718-24-6275,31,HS-grad,Separated,Unmarried,Female,<=50K
258-24-9536,33,HS-grad,Married-civ-spouse,Husband,,<=50K
981-61-3051,19,HS-grad,,,Female,<=50K
499-97-1940,22,Some-college,,Own-child,Female,
629-97-2774,34,Bachelors,,Husband,Male,>50K
901-92-7305,33,HS-grad,,Not-in-family,,
266-48-7319,41,HS-grad,Married-civ-spouse,Husband,,<=50K
394-76-5218,29,,Never-married,Not-in-family,,
803-63-9244,50,HS-grad,Married-civ-spouse,,,
340-27-7397,42,Bachelors,Married-civ-spouse,Husband,Male,>50K
884-45-5666,43,,Never-married,Not-in-family,,>50K
690-49-0868,44,,Married-civ-spouse,,Female,
965-43-3614,20,,Never-married,Not-in-family,Female,
314-89-1026,31,,,Husband,,<=50K
315-80-6335,65,,Married-civ-spouse,Husband,,
926-10-2237,23,Some-college,Never-married,Not-in-family,Female,<=50K
674-44-6035,55,,,Not-in-family,,<=50K
700-66-6953,26,Assoc-voc,Married-civ-spouse,Husband,,
367-97-8962,25,Assoc-voc,Never-married,Own-child,Female,<=50K
152-23-5188,45,Some-college,Married-civ-spouse,Wife,,<=50K
456-22-5542,35,,Married-civ-spouse,,Male,<=50K
381-46-6313,,,Never-married,Not-in-family,Female,<=50K
926-77-5259,43,Bachelors,Married-civ-spouse,Husband,,
942-25-4753,56,HS-grad,Widowed,Unmarried,Female,
765-46-5464,42,,Married-civ-spouse,Husband,Male,>50K
270-63-3132,19,Some-college,Never-married,Other-relative,,
363-83-3150,55,HS-grad,,Husband,,<=50K
146-87-7937,42,Masters,,Not-in-family,,>50K
813-94-9933,26,Assoc-voc,Never-married,Own-child,,
669-57-3360,17,,Never-married,Own-child,,<=50K
800-16-6453,42,,Married-civ-spouse,Wife,Female,>50K
940-39-7214,55,,Married-civ-spouse,,Male,>50K
155-14-2641,,Some-college,Never-married,Own-child,Female,
873-49-8876,29,,Never-married,,,
130-61-7737,46,Bachelors,Married-civ-spouse,Husband,,
739-80-9884,29,Bachelors,Married-civ-spouse,Husband,Male,>50K
406-31-4267,22,Bachelors,Never-married,Unmarried,Male,<=50K
270-92-9261,,10th,Married-civ-spouse,,Male,
800-43-5661,23,HS-grad,,Unmarried,,
812-60-3890,39,,Never-married,Not-in-family,Male,
589-13-3829,27,Assoc-voc,Never-married,Own-child,,
832-33-6881,54,HS-grad,Married-civ-spouse,Husband,Male,>50K
569-64-3126,33,Bachelors,,Not-in-family,Female,<=50K
154-71-1907,46,HS-grad,,,Female,
728-85-3094,37,HS-grad,Never-married,,,<=50K
543-47-6050,36,HS-grad,Never-married,Not-in-family,Female,
903-75-7923,59,HS-grad,,Wife,Female,>50K
907-36-5318,34,,Divorced,,,<=50K
218-46-0504,,Doctorate,Married-civ-spouse,,Male,
574-21-9673,51,Bachelors,Never-married,Not-in-family,Male,>50K
974-34-4419,32,,Separated,Unmarried,,<=50K
150-94-2987,31,,Married-spouse-absent,,,
411-50-9993,22,Some-college,Married-civ-spouse,,Female,<=50K
959-75-3312,47,,Divorced,Not-in-family,Female,
541-32-2381,32,,,Not-in-family,Male,
625-71-9278,26,,,Not-in-family,,
879-52-9149,37,5th-6th,Separated,,Male,
792-06-3274,31,,Divorced,Unmarried,Male,<=50K
637-13-3723,37,,,Wife,Female,>50K
268-56-0225,55,HS-grad,Never-married,Not-in-family,,<=50K
174-22-9531,23,,Divorced,,,
368-46-3538,36,,Divorced,Unmarried,,<=50K
884-53-6429,34,,Married-civ-spouse,,Male,
950-35-7932,43,Bachelors,,Husband,,>50K
741-50-5898,,,Never-married,Not-in-family,Male,<=50K
572-79-2867,43,Some-college,Married-civ-spouse,Husband,Male,<=50K
841-94-7628,28,Assoc-voc,Never-married,Not-in-family,Female,
774-29-5506,40,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
982-09-7626,,,Married-civ-spouse,Husband,,
157-53-8598,40,Bachelors,,Not-in-family,Female,>50K
557-47-4898,42,,,Not-in-family,,<=50K
140-55-1535,61,,Married-civ-spouse,Husband,,
410-91-7734,18,12th,Never-married,Own-child,,<=50K
759-81-2083,59,HS-grad,Married-civ-spouse,Husband,,<=50K
331-98-5772,21,,Never-married,Not-in-family,Female,
967-72-1887,48,Assoc-voc,Married-civ-spouse,Husband,Male,
597-61-3900,41,,Married-civ-spouse,,,<=50K
313-59-8825,18,,,Own-child,,<=50K
362-32-5582,23,HS-grad,Never-married,Not-in-family,Female,
329-69-7499,60,HS-grad,Married-civ-spouse,Husband,Male,
333-87-0232,22,,,Other-relative,Male,
544-66-0568,61,HS-grad,Married-civ-spouse,Husband,,
435-46-9559,25,HS-grad,,Not-in-family,Male,<=50K
979-67-4749,,Masters,Never-married,Not-in-family,,>50K
177-56-7718,43,Bachelors,Married-civ-spouse,Husband,Male,
314-78-3342,43,Assoc-acdm,Divorced,Not-in-family,Male,<=50K
540-91-8569,24,HS-grad,Never-married,Own-child,,
997-68-4805,68,11th,,Unmarried,Male,
714-04-6621,31,,Divorced,Unmarried,,
985-40-8892,17,11th,Never-married,Own-child,Female,
628-24-9839,32,HS-grad,,Husband,Male,
259-00-3320,50,Masters,Married-spouse-absent,Other-relative,Male,<=50K
521-26-6341,33,Bachelors,,Husband,,>50K
347-51-9108,64,Bachelors,,Husband,,>50K
387-71-1953,20,,Never-married,Own-child,Male,
771-60-3420,30,,Separated,,Female,
769-20-7464,22,Some-college,Never-married,Own-child,,
928-65-9719,43,Some-college,Divorced,Not-in-family,,<=50K
622-83-8746,22,,Never-married,Own-child,Male,
454-93-3341,17,,Never-married,Own-child,,
960-37-2492,47,HS-grad,Married-civ-spouse,,Female,<=50K
787-54-0569,41,Assoc-voc,,,,<=50K
518-92-4226,56,,Married-civ-spouse,Husband,Male,>50K
328-78-2190,64,HS-grad,Married-civ-spouse,,Male,<=50K
675-25-3661,47,HS-grad,Married-civ-spouse,Husband,Male,
232-40-5510,48,Assoc-voc,Never-married,,,
957-41-1198,31,Masters,,Not-in-family,Female,<=50K
242-79-6962,29,Assoc-voc,,,Male,
745-86-7078,30,,Widowed,Not-in-family,,
452-72-5830,32,HS-grad,Married-civ-spouse,Husband,Male,
592-06-8203,57,,Widowed,Unmarried,,>50K
577-20-7888,62,HS-grad,Widowed,Not-in-family,,<=50K
164-29-5734,39,,Separated,Unmarried,,
234-28-9970,43,,,Not-in-family,Male,<=50K
397-10-7333,24,Bachelors,Never-married,Own-child,,<=50K
741-96-3553,42,11th,Married-civ-spouse,Husband,,<=50K
996-44-6445,,Some-college,Married-civ-spouse,Wife,Female,>50K
489-39-2042,,Some-college,Never-married,Own-child,Male,
432-15-8293,73,HS-grad,Married-civ-spouse,Husband,Male,
270-68-6973,72,11th,,Not-in-family,Female,<=50K
415-06-3547,55,,,Husband,,<=50K
972-56-7642,,HS-grad,,,Male,<=50K
423-22-0567,,,,Not-in-family,Female,>50K
474-88-1698,,Bachelors,Never-married,Not-in-family,Male,
725-27-2620,63,,Widowed,,,<=50K
187-33-9990,17,11th,,,Male,
316-74-8565,35,,Married-civ-spouse,Husband,,
615-65-0877,51,,Married-civ-spouse,Husband,Male,
151-37-3721,62,,,Not-in-family,Female,<=50K
915-46-8497,55,HS-grad,Married-civ-spouse,Husband,,>50K
217-84-1325,43,,Divorced,Not-in-family,Male,<=50K
602-48-6576,40,,Divorced,Not-in-family,,
383-86-2270,37,Bachelors,,,,
952-45-7759,39,Bachelors,Married-civ-spouse,Husband,,<=50K
261-96-4615,,HS-grad,Never-married,,,
839-20-1700,61,,Widowed,Not-in-family,Female,
229-55-1899,26,Assoc-voc,Divorced,Not-in-family,Female,
970-17-1685,,HS-grad,Married-civ-spouse,Husband,,<=50K
250-38-8645,26,,Never-married,Not-in-family,,
485-08-4704,48,Doctorate,Divorced,Own-child,Male,>50K
691-56-7703,34,HS-grad,Never-married,Own-child,Male,<=50K
839-33-6304,34,,Never-married,Own-child,Female,<=50K
775-29-1578,59,HS-grad,Married-civ-spouse,Husband,Male,
627-68-4501,34,,,Own-child,Female,
807-32-7402,49,Bachelors,,Not-in-family,Female,>50K
666-39-6698,,11th,Never-married,,,
360-19-8834,43,HS-grad,Married-civ-spouse,,,
161-38-8281,48,11th,Married-civ-spouse,Husband,,
456-30-6305,28,Some-college,Married-civ-spouse,Husband,Male,
729-66-0720,33,,Married-civ-spouse,Husband,,<=50K
272-11-3779,24,Some-college,Never-married,Not-in-family,,
489-68-8171,21,10th,Never-married,,,<=50K
710-73-5355,,,Never-married,,,<=50K
778-06-4427,39,,Married-civ-spouse,Husband,,>50K
928-44-4352,29,Bachelors,,Own-child,,<=50K
878-04-8502,44,,Married-civ-spouse,Husband,Male,
278-11-7131,24,Some-college,,Own-child,Male,<=50K
256-33-8155,71,Masters,Married-civ-spouse,,Male,>50K
940-72-0264,51,Bachelors,,Husband,,
279-51-7015,55,5th-6th,Divorced,Unmarried,Male,<=50K
826-27-9687,41,,Married-civ-spouse,Husband,,
323-53-2622,,,,Unmarried,Female,<=50K
358-28-7453,38,Assoc-voc,Divorced,Unmarried,,<=50K
596-59-0908,39,HS-grad,Married-civ-spouse,Husband,Male,
293-16-5892,19,,,Not-in-family,,<=50K
710-11-6175,49,,Divorced,Not-in-family,,<=50K
471-35-5066,,,Married-civ-spouse,Other-relative,Male,
414-17-5158,27,HS-grad,Married-civ-spouse,,Male,<=50K
543-36-8367,38,Bachelors,,Husband,Male,>50K
158-34-6223,33,Some-college,Married-civ-spouse,Wife,Female,<=50K
237-43-9711,63,,Married-civ-spouse,,Male,<=50K
642-49-0974,23,Bachelors,,Own-child,,<=50K
614-41-2517,33,Some-college,Married-civ-spouse,Husband,Male,
555-29-4308,54,,Married-civ-spouse,Husband,Male,
452-10-6651,29,Assoc-voc,Divorced,Not-in-family,Female,
484-95-0100,48,Some-college,,Unmarried,Female,<=50K
519-75-8772,35,Bachelors,Never-married,Not-in-family,,
319-33-2968,28,,Married-civ-spouse,,Female,
532-78-8469,,Bachelors,Married-civ-spouse,,Male,
767-02-6874,42,,,Husband,,
556-34-4221,40,,,Husband,,<=50K
438-24-2407,47,Some-college,Divorced,,Male,<=50K
636-56-8385,,Bachelors,Never-married,Own-child,,<=50K
840-87-0794,30,,Married-civ-spouse,Husband,Male,
836-37-5010,28,HS-grad,Married-civ-spouse,Husband,,<=50K
894-36-2543,63,,Married-civ-spouse,Husband,Male,
834-97-5125,51,,Married-civ-spouse,Husband,,
543-87-9863,22,HS-grad,,,Female,<=50K
432-18-5214,27,,Married-civ-spouse,,Male,<=50K
498-35-6688,,HS-grad,Never-married,Not-in-family,,<=50K
215-47-2289,46,HS-grad,Divorced,Not-in-family,Female,<=50K
304-76-8782,37,Some-college,,Not-in-family,Male,<=50K
270-79-4657,24,,,Own-child,,
547-78-3388,37,,Divorced,Own-child,,<=50K
735-66-4072,53,Some-college,Married-civ-spouse,,Male,<=50K
904-40-4024,,HS-grad,,Not-in-family,,<=50K
652-15-5563,38,Some-college,,Not-in-family,,
221-42-1799,53,10th,Married-civ-spouse,Husband,Male,
282-47-8310,34,Some-college,Never-married,Not-in-family,Male,<=50K
155-92-3346,23,,,Own-child,Male,
135-94-8068,,Bachelors,Married-civ-spouse,,,>50K
602-72-8864,43,,Married-civ-spouse,Wife,Female,
211-70-3368,67,HS-grad,Married-civ-spouse,,,
684-48-7516,81,,Married-civ-spouse,Husband,,
